State Name,Dist Name,Year,max_N_budjet_kg_ha,min_N_budjet_kg_ha,median_N_budjet_kg_ha,mean_N_budjet_kg_ha,percentile_95_N_budjet_kg_ha,percentile_5_N_budjet_kg_ha,percentile_75_N_budjet_kg_ha,percentile_25_N_budjet_kg_ha
Andaman & Nicobar Island,South Andaman,1980,,,,,,,,
Andaman & Nicobar Island,South Andaman,1981,,,,,,,,
Andaman & Nicobar Island,South Andaman,1982,,,,,,,,
Andaman & Nicobar Island,South Andaman,1983,,,,,,,,
Andaman & Nicobar Island,South Andaman,1984,,,,,,,,
Andaman & Nicobar Island,South Andaman,1985,,,,,,,,
Andaman & Nicobar Island,South Andaman,1986,,,,,,,,
Andaman & Nicobar Island,South Andaman,1987,,,,,,,,
Andaman & Nicobar Island,South Andaman,1988,,,,,,,,
Andaman & Nicobar Island,South Andaman,1989,,,,,,,,
Andaman & Nicobar Island,South Andaman,1990,,,,,,,,
Andaman & Nicobar Island,South Andaman,1991,,,,,,,,
Andaman & Nicobar Island,South Andaman,1992,,,,,,,,
Andaman & Nicobar Island,South Andaman,1993,,,,,,,,
Andaman & Nicobar Island,South Andaman,1994,,,,,,,,
Andaman & Nicobar Island,South Andaman,1995,,,,,,,,
Andaman & Nicobar Island,South Andaman,1996,,,,,,,,
Andaman & Nicobar Island,South Andaman,1997,,,,,,,,
Andaman & Nicobar Island,South Andaman,1998,,,,,,,,
Andaman & Nicobar Island,South Andaman,1999,,,,,,,,
Andaman & Nicobar Island,South Andaman,2000,,,,,,,,
Andaman & Nicobar Island,South Andaman,2001,,,,,,,,
Andaman & Nicobar Island,South Andaman,2002,,,,,,,,
Andaman & Nicobar Island,South Andaman,2003,,,,,,,,
Andaman & Nicobar Island,South Andaman,2004,,,,,,,,
Andaman & Nicobar Island,South Andaman,2005,,,,,,,,
Andaman & Nicobar Island,South Andaman,2006,,,,,,,,
Andaman & Nicobar Island,South Andaman,2007,,,,,,,,
Andaman & Nicobar Island,South Andaman,2008,,,,,,,,
Andaman & Nicobar Island,South Andaman,2009,,,,,,,,
Andaman & Nicobar Island,South Andaman,2010,,,,,,,,
Andaman & Nicobar Island,South Andaman,2011,,,,,,,,
Andaman & Nicobar Island,South Andaman,2012,,,,,,,,
Andaman & Nicobar Island,South Andaman,2013,,,,,,,,
Andaman & Nicobar Island,South Andaman,2014,,,,,,,,
Andaman & Nicobar Island,South Andaman,2015,,,,,,,,
Andaman & Nicobar Island,South Andaman,2016,,,,,,,,
Andaman & Nicobar Island,South Andaman,2017,,,,,,,,
Andaman & Nicobar Island,South Andaman,2018,,,,,,,,
Andhra Pradesh,Ananthapur,1965,,,,,,,,
Andhra Pradesh,Ananthapur,1966,32.660950813628986,17.288511786543086,24.97473130008604,25.480984891137997,32.526992329767374,18.763599580844826,29.79630234599636,20.75226487241452
Andhra Pradesh,Ananthapur,1967,41.08000086599338,19.52849991307133,30.304250389532353,30.700857148681877,40.63976572323435,21.27753736102379,37.201962264461784,23.40653851460292
Andhra Pradesh,Ananthapur,1968,39.84185174087756,18.21391641029308,29.02788407558532,29.338965793615476,39.07301572889868,20.00932209177147,35.34915634239305,22.706611808777588
Andhra Pradesh,Ananthapur,1969,45.09286607165092,17.037287518206796,31.065076794928856,31.406234120859008,44.372233528993554,18.88373923643365,40.74292893604263,21.38722465381508
Andhra Pradesh,Ananthapur,1970,40.269894679344375,15.00909763218562,27.639496155765,28.167966353205326,40.19410938180451,16.82883458127857,36.702486175678985,18.576506135851012
Andhra Pradesh,Ananthapur,1971,37.0932292085457,10.454536714284949,23.77388296141532,24.181853911379893,36.64278013586087,12.251289921852862,32.342399529685785,15.205366393144859
Andhra Pradesh,Ananthapur,1972,37.48368842698343,13.405016174607077,25.444352300795252,25.972481651904815,37.304982683323594,15.326548776928465,33.595233977855926,17.29347062373458
Andhra Pradesh,Ananthapur,1973,35.62362188805024,11.530054813354237,23.576838350702243,23.891095401795003,35.36861235463239,12.822112615378199,30.507064254034162,16.646612447370316
Andhra Pradesh,Ananthapur,1974,38.47216545738241,11.844507464484419,25.158336460933413,25.498653027674887,38.26948332356412,13.170234268549558,32.92016460228662,17.396508319580214
Andhra Pradesh,Ananthapur,1975,40.93489155254457,12.515970973347223,26.725431262945904,27.070379651919144,40.7561289996419,13.833063209861606,35.92940529941177,17.521457226480027
Andhra Pradesh,Ananthapur,1976,59.57495625762239,18.236880859595033,38.90591855860872,39.060243787990345,58.60357594280946,19.50807521013895,55.93908428188854,22.25358778301688
Andhra Pradesh,Ananthapur,1977,38.80372364294557,14.893036222646135,26.84837993279585,27.253375541652343,38.769342498412115,16.263902876406007,33.0573857645298,20.639374101061904
Andhra Pradesh,Ananthapur,1978,47.58425374243572,17.00598522746095,32.29511948494833,32.68630422644153,47.11627702916985,18.76487158765434,41.52252921015508,23.067709759741593
Andhra Pradesh,Ananthapur,1979,47.55985358605997,12.424092902826349,29.99197324444316,30.297456681590617,46.91607090242429,14.075970929048648,41.27098855758716,18.712957931299165
Andhra Pradesh,Ananthapur,1980,55.742821321482744,20.132843050609893,37.93783218604632,38.15587411542423,54.83486185603963,21.76034088300011,51.50135215529854,24.374312216794095
Andhra Pradesh,Ananthapur,1981,50.84491578897214,18.368776201977177,34.60684599547466,35.03026558220017,50.653434701667756,19.957541925475738,43.319217082615204,25.89447490833411
Andhra Pradesh,Ananthapur,1982,53.93710883293595,16.210849093115616,35.07397896302579,35.36199470854613,53.35464218426729,17.743767702001424,47.708746370486175,22.439211555565393
Andhra Pradesh,Ananthapur,1983,42.82706325855869,4.707043115801447,23.76705318718006,24.077452845958362,42.43606717365725,6.122358074671274,32.11757423728956,15.416532137070568
Andhra Pradesh,Ananthapur,1984,57.372095379186185,10.041542797556048,33.70681908837111,33.66177678813194,56.78770808349016,10.47729050246281,51.1008995520271,16.31273862471513
Andhra Pradesh,Ananthapur,1985,58.38209003654883,5.780424056459616,32.081257046504234,31.93237056974799,57.50070108336367,6.170487636349228,50.92161352194302,13.24090057106543
Andhra Pradesh,Ananthapur,1986,49.80742124498325,-0.028597018830978982,24.88941211307614,24.708401668652787,48.79164204486081,0.389847714694405,39.7928703998014,9.985953826350878
Andhra Pradesh,Ananthapur,1987,54.43879940745532,5.066780360781365,29.752789884118343,29.73572610081557,54.041397184839,5.407872098498543,43.97645353081512,15.529126237421572
Andhra Pradesh,Ananthapur,1988,67.35593578000544,12.380804077431335,39.86836992871839,39.967972636766895,67.1259801446245,12.939448649372345,54.826146533757864,24.910593323678906
Andhra Pradesh,Ananthapur,1989,82.83562086329161,26.031602021561774,54.433611442426695,54.56687138215019,82.67598650480741,26.63099418113348,73.6590065680618,35.20821631679159
Andhra Pradesh,Ananthapur,1990,85.33321370386345,23.31535541032988,54.32428455709667,54.45624176671552,85.16819403602388,23.91583386991166,75.92736990400024,32.721199210193085
Andhra Pradesh,Ananthapur,1991,79.91397809235137,21.2338172209732,50.57389765666228,50.74598808301024,79.83257792294164,21.88311579733116,70.21438002552867,30.933415287795896
Andhra Pradesh,Ananthapur,1992,81.3925836602657,21.791480987789313,51.59203232402751,51.7336565334285,81.3094832485428,22.34194129053548,71.50254926239714,31.681515385657864
Andhra Pradesh,Ananthapur,1993,68.81976097834729,10.05199062131583,39.435875799831564,39.54832999821404,68.71874816943173,10.524102284893546,54.93422463498776,23.93752696467537
Andhra Pradesh,Ananthapur,1994,87.42016461444398,27.483488128799706,57.45182637162184,57.50380641937679,86.91576996021084,28.15941694062417,78.19498342340665,36.708669319837036
Andhra Pradesh,Ananthapur,1995,60.776997653346015,-4.336427901258006,28.220284876044012,28.353775561213922,60.535350476541744,-3.6542614633930257,42.21673963444884,14.22383011763917
Andhra Pradesh,Ananthapur,1996,78.2659556296423,19.504932221219903,48.885443925431105,49.0947816170455,78.25542714199109,20.20627509119862,67.75206834429258,30.018819506569624
Andhra Pradesh,Ananthapur,1997,100.01311997504808,40.631300121951156,70.32221004849961,70.40302634037383,99.61526497705376,41.295848883130354,94.44991866674208,46.194501430257155
Andhra Pradesh,Ananthapur,1998,63.33277533729112,5.026362388968408,34.17956886312976,34.36819553250985,63.31973998820701,5.661865747006809,47.271180460437016,21.08795726582251
Andhra Pradesh,Ananthapur,1999,91.24519021480523,31.207959000132675,61.22657460746896,61.430214467516116,91.16095227716141,31.96420847593215,85.26521039293178,37.18793882200614
Andhra Pradesh,Ananthapur,2000,71.9524558659678,5.947671038738918,38.95006345235337,39.35280744551472,71.65791308922864,7.571268992910527,55.55270392118071,22.347422983526023
Andhra Pradesh,Ananthapur,2001,94.72675967340636,33.55157058505961,64.13916512923299,64.54639794610297,94.39247196363594,35.22972659050099,86.95818756674394,41.320142691722026
Andhra Pradesh,Ananthapur,2002,102.68807070819122,36.91561089554918,69.8018408018702,70.08002527933913,102.04660306657661,38.47508731281125,96.43619536730571,43.167486236434684
Andhra Pradesh,Ananthapur,2003,96.0657512513674,33.17603273046977,64.62089199091858,64.78137467194735,95.12463270282522,34.646744126406894,90.57616641416519,38.66561756767197
Andhra Pradesh,Ananthapur,2004,85.02693977681935,10.627353152713106,47.82714646476623,48.37414595726818,83.95102636174771,13.50836489304118,71.08442177808772,24.569871151444744
Andhra Pradesh,Ananthapur,2005,104.57887185574239,43.52111428312706,74.04999306943473,74.67281105785854,103.79892055885706,46.35636494181095,96.30600484944536,51.793981289424096
Andhra Pradesh,Ananthapur,2006,120.09849608195945,52.11725604002197,86.10787606099072,86.21120739384615,118.76869026085929,53.44706186112214,114.03571366213833,58.800026456975715
Andhra Pradesh,Ananthapur,2007,80.25604341542095,15.291090792128813,47.77356710377488,48.25547660927425,79.44552667695623,17.691908898741467,60.15496756723151,35.392166640318244
Andhra Pradesh,Ananthapur,2008,123.63881498274021,69.40151454702364,96.52016476488191,96.54889947072606,122.1438822089827,70.9912718500668,118.63229035114213,74.4080391786217
Andhra Pradesh,Ananthapur,2009,136.42110029307045,87.22736350703178,111.82423190005112,111.34057875180986,133.04694219065001,89.00546622025611,127.84106196528215,95.80740183482008
Andhra Pradesh,Ananthapur,2010,121.15913731299855,67.9582557849117,94.55869654895514,94.70802975768943,119.94693486292574,69.6632578238077,111.54420814753779,77.57318495037248
Andhra Pradesh,Ananthapur,2011,132.22272196595702,82.22814237665726,107.22543217130715,107.30005996160703,130.67389446292074,84.02324158768324,126.41972244948818,88.03114189312612
Andhra Pradesh,Ananthapur,2012,121.9836510750327,73.65499906745563,97.81932507124418,97.77833926166046,120.13221453085266,75.37118244000945,114.10061951449082,81.53803062799753
Andhra Pradesh,Ananthapur,2013,113.20825708205808,65.88860478366783,89.54843093286297,89.5891089666701,111.57035787066332,67.66074150662611,106.08358171432894,73.013280151397
Andhra Pradesh,Ananthapur,2014,121.99413980822202,73.97692939680873,97.98553460251537,97.69658309195277,119.51008489287982,75.8747016143289,114.22206459819135,81.08126408495839
Andhra Pradesh,Ananthapur,2015,111.7709491497393,64.50376912129963,88.13735913551946,87.80653593726623,108.7427868992973,66.44021481750592,102.1890708834888,74.08564738755013
Andhra Pradesh,Ananthapur,2016,125.49124318606721,59.75435036765719,92.6227967768622,92.99053984674846,123.446477820506,61.7991157332184,117.45332489333862,69.99872707970341
Andhra Pradesh,Ananthapur,2017,95.97970823535017,45.69290612071111,70.83630717803064,70.97033322414596,92.28509973294462,49.829800575297206,82.07910193061909,59.593512425442185
Andhra Pradesh,Ananthapur,2018,,,,,,,,
Andhra Pradesh,Chittoor,1965,,,,,,,,
Andhra Pradesh,Chittoor,1966,39.09926283265324,8.33756522723803,23.718414029945635,24.31382154257372,37.52775234491239,11.799000028455684,30.662776165338176,16.910270945818326
Andhra Pradesh,Chittoor,1967,44.355097414502495,6.904700948194197,25.62989918134835,26.03171704600713,42.2087575754056,10.377039740665097,34.35757534205225,16.90222302064445
Andhra Pradesh,Chittoor,1968,49.33476371673186,8.67065300718258,29.00270836195721,29.1852299084054,46.53836379828339,12.069374028910037,39.09324762333556,18.912169100578872
Andhra Pradesh,Chittoor,1969,41.23084550416855,1.6895860673689924,21.460215785768764,21.864654890669318,39.31096423386873,4.944116383840626,31.857702430161034,11.062729141376499
Andhra Pradesh,Chittoor,1970,41.04650275390787,0.03244517850072981,20.5394739662043,21.080330912050353,39.530769189666174,3.3330066640344023,29.816385687786088,11.262562244622517
Andhra Pradesh,Chittoor,1971,39.6616238728895,-6.535481804444778,16.563071034222357,17.089551795284596,38.19456123557914,-3.33103265562904,29.25533187074987,3.8708101976948512
Andhra Pradesh,Chittoor,1972,42.074412756311865,-1.3240795526219102,20.37516660184498,20.86646678931903,40.567447985260124,1.8041758370942103,30.042178876128084,10.708154327561873
Andhra Pradesh,Chittoor,1973,42.1334213818141,-2.4199556123920942,19.856732884711008,20.56359574752771,40.96066096123606,1.0854522554810728,30.52910265002258,9.18436311939943
Andhra Pradesh,Chittoor,1974,47.95907181874326,1.320203389205254,24.639637603974254,25.335953205264474,46.87001781076046,4.707098881445779,36.73356788461886,12.545707323329658
Andhra Pradesh,Chittoor,1975,40.99314326777281,-1.424785887360926,19.78417869020594,20.480444092009645,40.116246080699085,1.7497871256650268,29.087206674240388,10.481150706171494
Andhra Pradesh,Chittoor,1976,51.283893518319815,10.020427462810702,30.652160490565258,31.28786460603236,50.139079703278554,12.747109084982645,44.765180821132745,17.477241567108223
Andhra Pradesh,Chittoor,1977,50.41708955346242,11.888478773479605,31.15278416347101,31.820333241228145,49.39387881577099,15.114601467769573,40.649957117461966,21.655611209480057
Andhra Pradesh,Chittoor,1978,49.77956240979444,10.279031480741025,30.02929694526773,30.52455785851262,48.652768749322654,13.040186154920923,38.95581148096823,21.102782409567233
Andhra Pradesh,Chittoor,1979,54.10681034039614,12.117976773284212,33.112393556840175,33.511492211187694,52.754569553199865,14.7872431198273,44.04284233728124,22.181944776399106
Andhra Pradesh,Chittoor,1980,64.32349502797565,19.33523996226303,41.829367495119335,41.743666315733755,61.53471595366455,21.841205144601716,55.40134696101029,28.257388029228387
Andhra Pradesh,Chittoor,1981,65.84980363453742,26.820253197130434,46.33502841583392,46.562218081768584,64.14008173844053,29.27970099081169,55.77109230903126,36.8989645226366
Andhra Pradesh,Chittoor,1982,67.611303961038,3.9928346329132367,35.80206929697562,35.5269670602544,64.28129564914828,6.415005563622938,54.18185366188788,17.422284932063363
Andhra Pradesh,Chittoor,1983,67.35382114507524,13.923736204313649,40.63877867469444,40.82121464523616,65.68108589717532,16.198510155001237,56.576942161103254,24.70061518828563
Andhra Pradesh,Chittoor,1984,69.68398112139363,23.328482611093996,46.506231866243816,46.35050933990926,67.84610421244044,24.65247518314315,58.7719706096608,34.240493122826834
Andhra Pradesh,Chittoor,1985,67.88265399072137,22.303442870141225,45.093048430431296,44.92049940994793,66.06523405712703,23.55145103614045,56.88036483600396,33.305732024858635
Andhra Pradesh,Chittoor,1986,86.81816748982348,31.393360964820168,59.10576422732184,58.157680368311446,82.61580644730137,32.467045272608004,76.64423685146295,41.56729160318071
Andhra Pradesh,Chittoor,1987,65.19500116710019,22.053687895946787,43.62434453152349,43.137425360425766,62.54633046232112,23.095525336103357,54.51687918043312,32.73180988261386
Andhra Pradesh,Chittoor,1988,93.98345857119958,46.2827075249278,70.13308304806368,69.92326551012923,92.5971729512697,46.976595269673965,84.54194471246252,55.72422138366485
Andhra Pradesh,Chittoor,1989,93.2500248833923,44.22583541509075,68.73793014924152,68.37343334690753,91.47721111235494,44.79580973842595,84.15214230349913,53.323717994983916
Andhra Pradesh,Chittoor,1990,77.66415188477913,27.099845509210724,52.38199869699494,51.99022196552426,75.84738247508004,27.623751705056634,63.51865144831327,41.2453459456766
Andhra Pradesh,Chittoor,1991,85.14114557440794,35.44810433563625,60.2946249550221,60.04960568727702,83.81174374128793,35.96894258519754,73.61888575197088,46.97036415807332
Andhra Pradesh,Chittoor,1992,96.74931906469027,45.68803042074736,71.21867474271882,70.73910170103436,94.85326537281205,46.00149307506683,86.99164967845475,55.44569980698289
Andhra Pradesh,Chittoor,1993,84.50329019511945,38.50711231451211,61.50520125481578,61.23058200829147,83.24775931072413,38.856399685377205,71.70321315410585,51.30718935552571
Andhra Pradesh,Chittoor,1994,103.6535734959188,54.46790933304513,79.06074141448195,78.59635120746563,101.82384537674962,54.76514976906044,92.82570934548971,65.2957734834742
Andhra Pradesh,Chittoor,1995,91.74538864254465,42.08377831986465,66.91458348120464,66.49276984962714,90.12965277129086,42.307529206912655,77.01551042945712,56.81365653295218
Andhra Pradesh,Chittoor,1996,81.93524169565761,36.66664941529545,59.30094555547653,59.14040363404254,81.14210117869578,36.930001591525155,69.75154490828737,48.85034620266569
Andhra Pradesh,Chittoor,1997,102.23234372425804,56.66560449109402,79.44897410767602,79.01196397135361,100.47944005632426,56.97637470916382,94.8225938510746,64.07535436427746
Andhra Pradesh,Chittoor,1998,89.98345691425457,45.48595734536248,67.73470712980853,67.39273861815873,88.52218901258559,45.81872915858711,81.59827852883981,53.87113573077724
Andhra Pradesh,Chittoor,1999,115.92814584117582,72.04074624085948,93.98444604101765,93.49322243386683,113.66787909526448,72.67997508317319,110.9020795725306,77.0668125095047
Andhra Pradesh,Chittoor,2000,102.23595852350287,65.09728890630045,83.66662371490165,82.87711321397045,98.98350538026531,65.74435739646498,91.71388420650294,75.61936322330038
Andhra Pradesh,Chittoor,2001,108.94126311052955,73.11948624591108,91.03037467822031,90.2434740275217,105.58924748241178,73.87472972672342,101.55366622421458,80.50708313222606
Andhra Pradesh,Chittoor,2002,119.98470769440435,82.34969171532298,101.16719970486365,99.5609595913884,117.65268855050003,83.21310010880829,107.6000584888269,87.76710160444716
Andhra Pradesh,Chittoor,2003,103.1709351649616,60.723206412145124,81.94707078855336,80.39961047566027,99.44242410415521,61.17441682368649,92.45050379633497,68.11760435662224
Andhra Pradesh,Chittoor,2004,113.35318138648722,64.46680146836873,88.90999142742797,87.66477846087422,108.37631491307215,66.41827501783179,99.67266956614593,76.176749896573
Andhra Pradesh,Chittoor,2005,127.16272560636612,78.3369886860381,102.74985714620212,101.80600515963526,123.04173679423957,80.4607601181397,114.74215913027805,88.7257475700431
Andhra Pradesh,Chittoor,2006,146.15888461839168,103.19722932381558,124.67805697110363,122.69779372158905,144.49623383617867,104.8598801060286,127.93336168177446,110.09462256576326
Andhra Pradesh,Chittoor,2007,124.29955469176886,85.2369428403612,102.87287252142465,103.10377106817138,120.28324375982731,86.75400141282701,109.48568395565209,94.60804258816285
Andhra Pradesh,Chittoor,2008,157.30962904030497,118.15178742548903,137.730708232897,136.0552494621329,154.53830310827084,118.46011382641461,146.27583786732066,123.61100693954049
Andhra Pradesh,Chittoor,2009,172.04438378972156,133.61243531913237,152.82840955442697,150.93518484297516,168.71286434809193,133.98796871900652,159.490156521411,140.18183439465102
Andhra Pradesh,Chittoor,2010,141.41229598840442,102.22873235086485,121.82051416963462,120.17116192066341,136.7393423373115,102.44529512420621,130.82711912485456,111.02032458922652
Andhra Pradesh,Chittoor,2011,162.8031331983773,123.60369798459087,143.2034155914841,141.30889270511798,160.13996798026056,123.86367657630512,150.60879127018083,128.80033282441346
Andhra Pradesh,Chittoor,2012,143.330568263854,120.42425158078231,128.41044789485983,129.94784579564495,140.61314992432676,120.74411519089008,134.39996689554386,125.57821491410171
Andhra Pradesh,Chittoor,2013,126.32319297993769,103.09099086016785,112.91456890135254,112.90561757081991,124.19719518283698,103.33557685496989,115.96590658515967,107.28996775689916
Andhra Pradesh,Chittoor,2014,148.08486393174368,115.76826226850301,130.53271200117473,129.67802226645188,146.13311776192003,115.95609736241866,133.9959618127106,119.5730304326128
Andhra Pradesh,Chittoor,2015,152.1297520991404,124.88886385413105,135.07548919684993,136.90140607729316,147.99993511878253,125.24148017672454,142.21273372975327,132.87846244013647
Andhra Pradesh,Chittoor,2016,144.28898402143358,100.85938758721713,122.57418580432537,122.1457576763823,141.72398169538172,103.42438991326897,128.76649315989658,113.81130968109586
Andhra Pradesh,Chittoor,2017,136.49841082291036,99.26982294003463,117.88411688147247,117.6316744127681,135.30835963542702,100.45987412751793,123.87420708163098,110.3793718690877
Andhra Pradesh,Chittoor,2018,,,,,,,,
Andhra Pradesh,East Godavari,1965,,,,,,,,
Andhra Pradesh,East Godavari,1966,45.884696454052346,27.29600717812936,39.096842342501525,37.73550100032367,45.35148930540303,27.82921432677868,42.194124938486055,32.84449274627126
Andhra Pradesh,East Godavari,1967,51.77029870628502,34.07401870861837,46.036207398289505,44.035991215843204,51.31235239556903,34.53196501933436,48.18720624718097,38.395307826776204
Andhra Pradesh,East Godavari,1968,72.6607122470294,59.30270949886439,70.45242411778028,67.47194862122468,72.64548900590482,59.31793273998896,72.02679537420731,59.93662637168646
Andhra Pradesh,East Godavari,1969,65.48494305834967,47.51630609770753,59.16021524308604,57.61754249777741,65.39337813770624,47.60787101835096,62.120641276302074,52.262934068133085
Andhra Pradesh,East Godavari,1970,54.467636759484584,37.59864542184809,49.35983721229608,47.14203979787626,53.7203742182136,38.345907963119075,51.426148041135434,40.85654983480465
Andhra Pradesh,East Godavari,1971,55.52130395619743,38.06724109956829,49.9909942769973,47.93126813012713,55.25230624481425,38.33623881095147,51.961748909784085,42.10074373576788
Andhra Pradesh,East Godavari,1972,65.59114167608705,47.45039324840981,59.72841170649199,57.88863985713027,65.13741043773854,47.90412448675831,62.5335498302653,52.29993097503548
Andhra Pradesh,East Godavari,1973,58.49757122561779,44.8976900342681,55.146452668722645,52.84723797620285,58.05925286853913,45.33600839134676,57.021348927241675,46.37391233264423
Andhra Pradesh,East Godavari,1974,33.26902436432612,19.838912946429883,29.50335258012744,27.537096630294485,32.97339922052571,20.134538090230297,31.82374272051989,21.28419459023612
Andhra Pradesh,East Godavari,1975,69.97316242914593,56.84590650609179,66.47068184531324,64.42991692685031,69.82767882223104,56.99139011300668,68.98017258873169,57.83889634650604
Andhra Pradesh,East Godavari,1976,84.44250645497489,69.86031618499317,81.24268281894064,78.5151684863029,84.37849809933306,69.924324540635,82.59767389053474,71.70514874943333
Andhra Pradesh,East Godavari,1977,70.19048563498004,55.61576513805984,66.0849325254608,63.96372776616689,69.82119611650123,55.98505465653866,67.72092302376002,58.08532774927986
Andhra Pradesh,East Godavari,1978,116.59997444104167,101.39061409263545,112.33204098428162,110.10754317265291,116.2955685190827,101.6950200145944,114.34162938281696,103.64895915086012
Andhra Pradesh,East Godavari,1979,103.05543002691174,87.31623608269084,99.36768247162581,96.68087819529586,102.72987341735373,87.64179269224884,100.75467920114704,90.22355891777399
Andhra Pradesh,East Godavari,1980,80.12396441461179,63.988585622344516,75.31859851072143,73.14371618255925,79.7850854918648,64.3274645450915,77.11466189943415,67.36003805848246
Andhra Pradesh,East Godavari,1981,86.41851977443582,70.87733476864094,81.60110984980672,79.63232146429449,86.31944211301895,70.9764124300578,83.61728477785891,73.67856976521782
Andhra Pradesh,East Godavari,1982,101.12591789028677,86.982745338942,97.29456323592818,95.13440882171898,100.74581381837106,87.3628494108577,99.65277990195001,88.45588332727876
Andhra Pradesh,East Godavari,1983,141.8040291402752,98.56797451318339,120.18600182672928,121.02335350525216,139.72125039166602,102.46089569289336,131.88583779269908,110.21910787534972
Andhra Pradesh,East Godavari,1984,110.1091298086057,98.9494555282773,107.80899520559507,105.6225268474927,110.03775711803092,99.02082821885207,109.48999400521689,99.56859133166611
Andhra Pradesh,East Godavari,1985,77.231041089115,64.04772507912801,73.63284720079717,71.63720445634672,76.87194965654356,64.40681651169945,75.04338765024315,66.66665049208612
Andhra Pradesh,East Godavari,1986,134.3777062989832,123.07771925305161,131.27460607258405,129.5766772082063,134.24668277202838,123.20874278000645,133.67210309080212,123.78332246123273
Andhra Pradesh,East Godavari,1987,82.37454793441759,69.07677776920568,78.127330728733,76.52621881078544,81.88483697398011,69.56648872964315,79.7987751664374,71.95053583950016
Andhra Pradesh,East Godavari,1988,146.26405060903568,126.58257758368154,136.7529675282683,137.11698614081527,144.8924803053976,128.31676666242026,141.2406564154588,133.780657694597
Andhra Pradesh,East Godavari,1989,232.34642014608607,214.3592389123468,224.08210175945396,224.01382508060365,231.04252985608892,216.46532865560522,227.30120566861493,220.47438475982452
Andhra Pradesh,East Godavari,1990,256.04000816173505,238.3820871756116,248.2778700355912,247.98584556705296,254.945295176226,240.6503047647303,251.33075482452875,244.5875499338224
Andhra Pradesh,East Godavari,1991,174.13978248406227,156.02829321037285,165.52578532253096,165.8824362535871,173.08920521078514,157.56479270649473,169.91354166391733,162.73381273982625
Andhra Pradesh,East Godavari,1992,184.66017381746204,162.3659458394518,174.95858281338874,174.29258613701128,183.65253859602393,165.20800652473054,178.1187427240851,170.2492157589902
Andhra Pradesh,East Godavari,1993,179.18338641827012,168.6314285339404,176.01024032291082,174.6556112371029,179.16899858061916,168.64581637159137,177.24609372593875,170.85227809864648
Andhra Pradesh,East Godavari,1994,197.76876889097397,183.49783040165624,192.04711288736587,191.48477339928195,196.97814566089406,184.28845363173616,194.87618525321685,188.67163007511294
Andhra Pradesh,East Godavari,1995,191.08434941177143,176.45358330410593,185.39543278090582,184.53521013106334,189.92230049894715,177.7462620874902,187.9037586481352,181.67367309757867
Andhra Pradesh,East Godavari,1996,199.72109826455537,178.30591625154992,189.01350725805264,189.76552266126762,198.52829022521183,179.49872429089345,195.91351726115113,186.62558967424414
Andhra Pradesh,East Godavari,1997,210.99928513864768,198.44365038631452,207.29364688100387,205.72254741987356,210.27668070171313,199.40370748087864,208.93093608299841,201.9287651079106
Andhra Pradesh,East Godavari,1998,213.23174133653634,191.38798678359902,202.3098640600677,203.08437431143284,212.10641081306719,192.51693643928488,209.64456397601322,199.6156454119191
Andhra Pradesh,East Godavari,1999,213.83572432302608,193.49943240006144,203.66757836154375,204.4781048988942,213.76021185634406,193.57494486674344,211.6962461765976,200.50206977059227
Andhra Pradesh,East Godavari,2000,228.03146375468822,202.40093577604978,215.21619976536903,216.24013748386233,227.50698335249479,203.71884673796518,224.92006145730562,210.21336336671607
Andhra Pradesh,East Godavari,2001,198.7967648921047,175.5666062719497,187.18168558202717,188.33852083195006,198.73599800742178,175.62737315663261,198.2789071089822,183.02547555460959
Andhra Pradesh,East Godavari,2002,192.66797398502834,178.86036679907212,187.54622898425959,187.00162719361347,192.4024335885514,179.12590719554908,191.6260594341284,183.7629049749329
Andhra Pradesh,East Godavari,2003,186.75527236337848,166.13986112438997,176.44756674388424,177.51875244938773,186.3401303353099,166.88544025984575,184.83357116972897,173.88788181035636
Andhra Pradesh,East Godavari,2004,213.81622678052233,185.582370020317,199.69929840041965,201.0757257189825,213.81196645333102,185.58663034750833,213.05460870772436,194.602552004492
Andhra Pradesh,East Godavari,2005,266.760819789215,222.91359412736418,244.83720695828964,246.211708039701,266.75207411888243,222.9223397976968,266.2041109683204,231.71730943672705
Andhra Pradesh,East Godavari,2006,226.08592633569972,182.28438794132109,204.18515713851042,205.49528336554587,225.69296521738028,184.4314103355047,221.64639318493028,191.39547613455022
Andhra Pradesh,East Godavari,2007,210.16836461889636,174.0038106120581,192.08608761547723,193.2912671566869,209.56827766909436,175.68861947796438,206.28677538570037,183.14425542686786
Andhra Pradesh,East Godavari,2008,247.24827979842675,199.27170691463544,223.25999335653108,224.51032006433172,246.76115973417163,201.55487678388585,242.43280722125994,208.32359463861448
Andhra Pradesh,East Godavari,2009,254.16185614023445,207.28325806240417,230.72255710131935,232.37610249116915,254.03946456522408,209.83053248168872,249.36355050288475,217.59395814017248
Andhra Pradesh,East Godavari,2010,270.95265846645833,234.93820965581773,252.94543406113803,254.24396101577648,270.462130815477,237.33395215133035,265.92786167782447,244.2901411822252
Andhra Pradesh,East Godavari,2011,292.3432115170158,238.9996990969783,265.671455306997,267.2011197173801,292.031874966195,241.5612926087504,287.2612189263109,249.16830185734295
